img1,img2,is_same_person,model,backend,similarity_metric,distance,threshold,similarity,verified,result_type
047098.jpg,070510.jpg,True,OpenFace,mtcnn,cosine,0.23509855499934973,0.1,76.49,False,FN
047098.jpg,070510.jpg,True,OpenFace,mtcnn,euclidean,0.6857092230174349,0.55,N/A,False,FN
047098.jpg,070510.jpg,True,OpenFace,retinaface,cosine,0.12755106681972728,0.1,87.24,False,FN
047098.jpg,070510.jpg,True,OpenFace,retinaface,euclidean,0.5050763632294719,0.55,N/A,True,TP
047098.jpg,070510.jpg,True,ArcFace,opencv,cosine,0.24746955496824896,0.68,75.25,True,TP
047098.jpg,070510.jpg,True,ArcFace,opencv,euclidean,2.7594139170624667,4.15,N/A,True,TP
047098.jpg,070510.jpg,True,ArcFace,ssd,cosine,0.23975055411368718,0.68,76.02,True,TP
047098.jpg,070510.jpg,True,ArcFace,ssd,euclidean,3.049061646311032,4.15,N/A,True,TP
047098.jpg,070510.jpg,True,ArcFace,mtcnn,cosine,0.21608170432536966,0.68,78.39,True,TP
047098.jpg,070510.jpg,True,ArcFace,mtcnn,euclidean,3.054352854728992,4.15,N/A,True,TP
047098.jpg,070510.jpg,True,ArcFace,retinaface,cosine,0.21296689326787988,0.68,78.7,True,TP
047098.jpg,070510.jpg,True,ArcFace,retinaface,euclidean,2.986191427339046,4.15,N/A,True,TP
010516.jpg,039987.jpg,True,Facenet,ssd,cosine,0.4156763039514473,0.4,58.43,False,FN
010516.jpg,039987.jpg,True,Facenet,ssd,euclidean,11.042433901169558,10.0,N/A,False,FN
010516.jpg,039987.jpg,True,Facenet,mtcnn,cosine,0.4088121105522926,0.4,59.12,False,FN
010516.jpg,039987.jpg,True,Facenet,mtcnn,euclidean,11.145631285535819,10.0,N/A,False,FN
010516.jpg,039987.jpg,True,Facenet,retinaface,cosine,0.4518185871528102,0.4,54.82,False,FN
010516.jpg,039987.jpg,True,Facenet,retinaface,euclidean,11.47098505766116,10.0,N/A,False,FN
010516.jpg,039987.jpg,True,OpenFace,ssd,cosine,0.4208513491151522,0.1,57.91,False,FN
010516.jpg,039987.jpg,True,OpenFace,ssd,euclidean,0.9174435067997502,0.55,N/A,False,FN
010516.jpg,039987.jpg,True,OpenFace,mtcnn,cosine,0.2835286003344025,0.1,71.65,False,FN
010516.jpg,039987.jpg,True,OpenFace,mtcnn,euclidean,0.7530319751442234,0.55,N/A,False,FN
010516.jpg,039987.jpg,True,OpenFace,retinaface,cosine,0.3619875464399447,0.1,63.8,False,FN
010516.jpg,039987.jpg,True,OpenFace,retinaface,euclidean,0.8508672932156188,0.55,N/A,False,FN
010516.jpg,039987.jpg,True,ArcFace,ssd,cosine,0.5678260491107469,0.68,43.22,True,TP
010516.jpg,039987.jpg,True,ArcFace,ssd,euclidean,3.813852528352601,4.15,N/A,True,TP
010516.jpg,039987.jpg,True,ArcFace,mtcnn,cosine,0.48927919698780964,0.68,51.07,True,TP
010516.jpg,039987.jpg,True,ArcFace,mtcnn,euclidean,3.752074459888796,4.15,N/A,True,TP
010516.jpg,039987.jpg,True,ArcFace,retinaface,cosine,0.49980503815306077,0.68,50.02,True,TP
010516.jpg,039987.jpg,True,ArcFace,retinaface,euclidean,3.7014844168089573,4.15,N/A,True,TP
012823.jpg,019907.jpg,True,Facenet,opencv,cosine,0.12802318200585827,0.4,87.2,True,TP
012823.jpg,019907.jpg,True,Facenet,opencv,euclidean,6.257862421354346,10.0,N/A,True,TP
012823.jpg,019907.jpg,True,Facenet,ssd,cosine,0.2092197653548299,0.4,79.08,True,TP
012823.jpg,019907.jpg,True,Facenet,ssd,euclidean,7.660305408272515,10.0,N/A,True,TP
012823.jpg,019907.jpg,True,Facenet,mtcnn,cosine,0.15429510788404677,0.4,84.57,True,TP
012823.jpg,019907.jpg,True,Facenet,mtcnn,euclidean,6.5861824203316175,10.0,N/A,True,TP
012823.jpg,019907.jpg,True,Facenet,retinaface,cosine,0.19598319923223084,0.4,80.4,True,TP
012823.jpg,019907.jpg,True,Facenet,retinaface,euclidean,7.519272831112345,10.0,N/A,True,TP
012823.jpg,019907.jpg,True,OpenFace,opencv,cosine,0.27670358053281396,0.1,72.33,False,FN
012823.jpg,019907.jpg,True,OpenFace,opencv,euclidean,0.7439134005859688,0.55,N/A,False,FN
012823.jpg,019907.jpg,True,OpenFace,ssd,cosine,0.2061071370859081,0.1,79.39,False,FN
012823.jpg,019907.jpg,True,OpenFace,ssd,euclidean,0.6420391649550194,0.55,N/A,False,FN
012823.jpg,019907.jpg,True,OpenFace,mtcnn,cosine,0.17916453335894922,0.1,82.08,False,FN
012823.jpg,019907.jpg,True,OpenFace,mtcnn,euclidean,0.5986059350791049,0.55,N/A,False,FN
012823.jpg,019907.jpg,True,OpenFace,retinaface,cosine,0.14839871694742746,0.1,85.16,False,FN
012823.jpg,019907.jpg,True,OpenFace,retinaface,euclidean,0.5447911826198742,0.55,N/A,True,TP
012823.jpg,019907.jpg,True,ArcFace,opencv,cosine,0.436190102940197,0.68,56.38,True,TP
012823.jpg,019907.jpg,True,ArcFace,opencv,euclidean,3.60356398038336,4.15,N/A,True,TP
012823.jpg,019907.jpg,True,ArcFace,ssd,cosine,0.38144431841100834,0.68,61.86,True,TP
012823.jpg,019907.jpg,True,ArcFace,ssd,euclidean,2.965064850095549,4.15,N/A,True,TP
012823.jpg,019907.jpg,True,ArcFace,mtcnn,cosine,0.4016515626458097,0.68,59.83,True,TP
012823.jpg,019907.jpg,True,ArcFace,mtcnn,euclidean,3.201759848654725,4.15,N/A,True,TP
012823.jpg,019907.jpg,True,ArcFace,retinaface,cosine,0.40001098812600966,0.68,60.0,True,TP
012823.jpg,019907.jpg,True,ArcFace,retinaface,euclidean,3.1745531894616845,4.15,N/A,True,TP
029583.jpg,041166.jpg,True,Facenet,opencv,cosine,0.42260623706658584,0.4,57.74,False,FN
029583.jpg,041166.jpg,True,Facenet,opencv,euclidean,11.252590901219536,10.0,N/A,False,FN
029583.jpg,041166.jpg,True,Facenet,ssd,cosine,0.37237062028187884,0.4,62.76,True,TP
029583.jpg,041166.jpg,True,Facenet,ssd,euclidean,10.275038484923126,10.0,N/A,False,FN
029583.jpg,041166.jpg,True,Facenet,mtcnn,cosine,0.34942052276504665,0.4,65.06,True,TP
029583.jpg,041166.jpg,True,Facenet,mtcnn,euclidean,10.17887416366707,10.0,N/A,False,FN
029583.jpg,041166.jpg,True,Facenet,retinaface,cosine,0.3813509653728666,0.4,61.86,True,TP
029583.jpg,041166.jpg,True,Facenet,retinaface,euclidean,10.257207666610583,10.0,N/A,False,FN
029583.jpg,041166.jpg,True,OpenFace,opencv,cosine,0.21892657543269134,0.1,78.11,False,FN
029583.jpg,041166.jpg,True,OpenFace,opencv,euclidean,0.6617047056309435,0.55,N/A,False,FN
029583.jpg,041166.jpg,True,OpenFace,ssd,cosine,0.1765806142762646,0.1,82.34,False,FN
029583.jpg,041166.jpg,True,OpenFace,ssd,euclidean,0.594273721724535,0.55,N/A,False,FN
029583.jpg,041166.jpg,True,OpenFace,mtcnn,cosine,0.1416246196419605,0.1,85.84,False,FN
029583.jpg,041166.jpg,True,OpenFace,mtcnn,euclidean,0.5322116356926236,0.55,N/A,True,TP
029583.jpg,041166.jpg,True,OpenFace,retinaface,cosine,0.159758185118286,0.1,84.02,False,FN
029583.jpg,041166.jpg,True,OpenFace,retinaface,euclidean,0.5652578087569207,0.55,N/A,False,FN
029583.jpg,041166.jpg,True,ArcFace,opencv,cosine,0.34876583236590863,0.68,65.12,True,TP
029583.jpg,041166.jpg,True,ArcFace,opencv,euclidean,3.5968871174582135,4.15,N/A,True,TP
029583.jpg,041166.jpg,True,ArcFace,ssd,cosine,0.3361258043622871,0.68,66.39,True,TP
029583.jpg,041166.jpg,True,ArcFace,ssd,euclidean,2.979108723259091,4.15,N/A,True,TP
029583.jpg,041166.jpg,True,ArcFace,mtcnn,cosine,0.3480063579667739,0.68,65.2,True,TP
029583.jpg,041166.jpg,True,ArcFace,mtcnn,euclidean,3.4882038124087575,4.15,N/A,True,TP
029583.jpg,041166.jpg,True,ArcFace,retinaface,cosine,0.29717311754525644,0.68,70.28,True,TP
029583.jpg,041166.jpg,True,ArcFace,retinaface,euclidean,2.9255645351151274,4.15,N/A,True,TP
066448.jpg,068314.jpg,True,Facenet,opencv,cosine,0.46748507813937745,0.4,53.25,False,FN
066448.jpg,068314.jpg,True,Facenet,opencv,euclidean,11.775593561549213,10.0,N/A,False,FN
066448.jpg,068314.jpg,True,Facenet,ssd,cosine,0.4168494597506802,0.4,58.32,False,FN
066448.jpg,068314.jpg,True,Facenet,ssd,euclidean,10.458293878425822,10.0,N/A,False,FN
066448.jpg,068314.jpg,True,Facenet,mtcnn,cosine,0.4573424709412923,0.4,54.27,False,FN
066448.jpg,068314.jpg,True,Facenet,mtcnn,euclidean,11.485542652800152,10.0,N/A,False,FN
066448.jpg,068314.jpg,True,Facenet,retinaface,cosine,0.4107858862103493,0.4,58.92,False,FN
066448.jpg,068314.jpg,True,Facenet,retinaface,euclidean,10.799869687970148,10.0,N/A,False,FN
066448.jpg,068314.jpg,True,OpenFace,opencv,cosine,0.15651664721097747,0.1,84.35,False,FN
066448.jpg,068314.jpg,True,OpenFace,opencv,euclidean,0.5594937795612,0.55,N/A,False,FN
066448.jpg,068314.jpg,True,OpenFace,ssd,cosine,0.25378924823872895,0.1,74.62,False,FN
066448.jpg,068314.jpg,True,OpenFace,ssd,euclidean,0.7124454657424325,0.55,N/A,False,FN
066448.jpg,068314.jpg,True,OpenFace,mtcnn,cosine,0.27600100457444277,0.1,72.4,False,FN
066448.jpg,068314.jpg,True,OpenFace,mtcnn,euclidean,0.742968350487371,0.55,N/A,False,FN
066448.jpg,068314.jpg,True,OpenFace,retinaface,cosine,0.15547622485842794,0.1,84.45,False,FN
066448.jpg,068314.jpg,True,OpenFace,retinaface,euclidean,0.5576310993467002,0.55,N/A,False,FN
066448.jpg,068314.jpg,True,ArcFace,opencv,cosine,0.5430002394081184,0.68,45.7,True,TP
066448.jpg,068314.jpg,True,ArcFace,opencv,euclidean,3.8693372237964443,4.15,N/A,True,TP
066448.jpg,068314.jpg,True,ArcFace,ssd,cosine,0.5620315828433653,0.68,43.8,True,TP
066448.jpg,068314.jpg,True,ArcFace,ssd,euclidean,3.4424666568334996,4.15,N/A,True,TP
066448.jpg,068314.jpg,True,ArcFace,mtcnn,cosine,0.5090450879121153,0.68,49.1,True,TP
066448.jpg,068314.jpg,True,ArcFace,mtcnn,euclidean,3.869074924260085,4.15,N/A,True,TP
066448.jpg,068314.jpg,True,ArcFace,retinaface,cosine,0.5305483910884274,0.68,46.95,True,TP
066448.jpg,068314.jpg,True,ArcFace,retinaface,euclidean,3.657026634674825,4.15,N/A,True,TP
000004.jpg,000008.jpg,False,Facenet,ssd,cosine,0.9415090208748769,0.4,5.85,False,TN
000004.jpg,000008.jpg,False,Facenet,ssd,euclidean,15.809997501098463,10.0,N/A,False,TN
000004.jpg,000008.jpg,False,Facenet,mtcnn,cosine,0.9431304360858592,0.4,5.69,False,TN
000004.jpg,000008.jpg,False,Facenet,mtcnn,euclidean,14.548130379605007,10.0,N/A,False,TN
000004.jpg,000008.jpg,False,Facenet,retinaface,cosine,0.913646424983136,0.4,8.64,False,TN
000004.jpg,000008.jpg,False,Facenet,retinaface,euclidean,15.204083972514843,10.0,N/A,False,TN
000004.jpg,000008.jpg,False,OpenFace,ssd,cosine,0.26796073715274993,0.1,73.2,False,TN
000004.jpg,000008.jpg,False,OpenFace,ssd,euclidean,0.7320666215318794,0.55,N/A,False,TN
000004.jpg,000008.jpg,False,OpenFace,mtcnn,cosine,0.3911860706562671,0.1,60.88,False,TN
000004.jpg,000008.jpg,False,OpenFace,mtcnn,euclidean,0.8845180327514655,0.55,N/A,False,TN
000004.jpg,000008.jpg,False,OpenFace,retinaface,cosine,0.31219921090052927,0.1,68.78,False,TN
000004.jpg,000008.jpg,False,OpenFace,retinaface,euclidean,0.7901888925859353,0.55,N/A,False,TN
000004.jpg,000008.jpg,False,ArcFace,ssd,cosine,0.9426486531702276,0.68,5.74,False,TN
000004.jpg,000008.jpg,False,ArcFace,ssd,euclidean,4.39907415626078,4.15,N/A,False,TN
000004.jpg,000008.jpg,False,ArcFace,mtcnn,cosine,0.9816605468947843,0.68,1.83,False,TN
000004.jpg,000008.jpg,False,ArcFace,mtcnn,euclidean,5.768285521329317,4.15,N/A,False,TN
000004.jpg,000008.jpg,False,ArcFace,retinaface,cosine,0.9369778256528699,0.68,6.3,False,TN
000004.jpg,000008.jpg,False,ArcFace,retinaface,euclidean,4.394749090574477,4.15,N/A,False,TN
013676.jpg,030445.jpg,True,Facenet,opencv,cosine,0.8005474534953627,0.4,19.95,False,FN
013676.jpg,030445.jpg,True,Facenet,opencv,euclidean,15.307864714025463,10.0,N/A,False,FN
013676.jpg,030445.jpg,True,Facenet,ssd,cosine,0.8212139580792126,0.4,17.88,False,FN
013676.jpg,030445.jpg,True,Facenet,ssd,euclidean,15.612932129821145,10.0,N/A,False,FN
013676.jpg,030445.jpg,True,Facenet,mtcnn,cosine,0.6783610682042005,0.4,32.16,False,FN
013676.jpg,030445.jpg,True,Facenet,mtcnn,euclidean,14.21670281252767,10.0,N/A,False,FN
013676.jpg,030445.jpg,True,Facenet,retinaface,cosine,0.7930944548542643,0.4,20.69,False,FN
013676.jpg,030445.jpg,True,Facenet,retinaface,euclidean,15.148525404780205,10.0,N/A,False,FN
013676.jpg,030445.jpg,True,OpenFace,opencv,cosine,0.2868433472029195,0.1,71.32,False,FN
013676.jpg,030445.jpg,True,OpenFace,opencv,euclidean,0.7574211082945586,0.55,N/A,False,FN
013676.jpg,030445.jpg,True,OpenFace,ssd,cosine,0.20798275952048995,0.1,79.2,False,FN
013676.jpg,030445.jpg,True,OpenFace,ssd,euclidean,0.6449538982149109,0.55,N/A,False,FN
013676.jpg,030445.jpg,True,OpenFace,mtcnn,cosine,0.29689889868177566,0.1,70.31,False,FN
013676.jpg,030445.jpg,True,OpenFace,mtcnn,euclidean,0.770582752308758,0.55,N/A,False,FN
013676.jpg,030445.jpg,True,OpenFace,retinaface,cosine,0.13951473865616026,0.1,86.05,False,FN
013676.jpg,030445.jpg,True,OpenFace,retinaface,euclidean,0.528232419165722,0.55,N/A,True,TP
013676.jpg,030445.jpg,True,ArcFace,opencv,cosine,0.44012061438033934,0.68,55.99,True,TP
013676.jpg,030445.jpg,True,ArcFace,opencv,euclidean,3.575597867507792,4.15,N/A,True,TP
013676.jpg,030445.jpg,True,ArcFace,ssd,cosine,0.5652344862385238,0.68,43.48,True,TP
013676.jpg,030445.jpg,True,ArcFace,ssd,euclidean,4.15230649290391,4.15,N/A,False,FN
013676.jpg,030445.jpg,True,ArcFace,mtcnn,cosine,0.5737925574598165,0.68,42.62,True,TP
013676.jpg,030445.jpg,True,ArcFace,mtcnn,euclidean,4.05439184822161,4.15,N/A,True,TP
013676.jpg,030445.jpg,True,ArcFace,retinaface,cosine,0.5044523978501894,0.68,49.55,True,TP
013676.jpg,030445.jpg,True,ArcFace,retinaface,euclidean,3.4147239036716255,4.15,N/A,True,TP
000003.jpg,033840.jpg,True,Facenet,ssd,cosine,0.6122020333005799,0.4,38.78,False,FN
000003.jpg,033840.jpg,True,Facenet,ssd,euclidean,10.700581689888864,10.0,N/A,False,FN
000003.jpg,033840.jpg,True,Facenet,mtcnn,cosine,0.6265537273998274,0.4,37.34,False,FN
000003.jpg,033840.jpg,True,Facenet,mtcnn,euclidean,10.525209372131624,10.0,N/A,False,FN
000003.jpg,033840.jpg,True,Facenet,retinaface,cosine,0.595582506740523,0.4,40.44,False,FN
000003.jpg,033840.jpg,True,Facenet,retinaface,euclidean,10.886715717186647,10.0,N/A,False,FN
000003.jpg,033840.jpg,True,OpenFace,ssd,cosine,0.48059498321503225,0.1,51.94,False,FN
000003.jpg,033840.jpg,True,OpenFace,ssd,euclidean,0.980402995447439,0.55,N/A,False,FN
000003.jpg,033840.jpg,True,OpenFace,mtcnn,cosine,0.4797243409811853,0.1,52.03,False,FN
000003.jpg,033840.jpg,True,OpenFace,mtcnn,euclidean,0.9795145184982877,0.55,N/A,False,FN
000003.jpg,033840.jpg,True,OpenFace,retinaface,cosine,0.4709006170239738,0.1,52.91,False,FN
000003.jpg,033840.jpg,True,OpenFace,retinaface,euclidean,0.9704644251639782,0.55,N/A,False,FN
000003.jpg,033840.jpg,True,ArcFace,ssd,cosine,0.8023721937976593,0.68,19.76,False,FN
000003.jpg,033840.jpg,True,ArcFace,ssd,euclidean,3.919266190807735,4.15,N/A,True,TP
000003.jpg,033840.jpg,True,ArcFace,mtcnn,cosine,0.8751119612161009,0.68,12.49,False,FN
000003.jpg,033840.jpg,True,ArcFace,mtcnn,euclidean,6.14272855887637,4.15,N/A,False,FN
000003.jpg,033840.jpg,True,ArcFace,retinaface,cosine,0.8478816083754775,0.68,15.21,False,FN
000003.jpg,033840.jpg,True,ArcFace,retinaface,euclidean,5.280422808322042,4.15,N/A,False,FN
028776.jpg,057124.jpg,True,Facenet,ssd,cosine,0.5423881731784083,0.4,45.76,False,FN
028776.jpg,057124.jpg,True,Facenet,ssd,euclidean,12.498491088049633,10.0,N/A,False,FN
028776.jpg,057124.jpg,True,Facenet,mtcnn,cosine,0.5662837496199562,0.4,43.37,False,FN
028776.jpg,057124.jpg,True,Facenet,mtcnn,euclidean,12.798722172844077,10.0,N/A,False,FN
028776.jpg,057124.jpg,True,Facenet,retinaface,cosine,0.5441141441194232,0.4,45.59,False,FN
028776.jpg,057124.jpg,True,Facenet,retinaface,euclidean,12.68566973825551,10.0,N/A,False,FN
028776.jpg,057124.jpg,True,OpenFace,ssd,cosine,0.4125727467051423,0.1,58.74,False,FN
028776.jpg,057124.jpg,True,OpenFace,ssd,euclidean,0.9083752036578996,0.55,N/A,False,FN
028776.jpg,057124.jpg,True,OpenFace,mtcnn,cosine,0.37120258590042376,0.1,62.88,False,FN
028776.jpg,057124.jpg,True,OpenFace,mtcnn,euclidean,0.8616293746024452,0.55,N/A,False,FN
028776.jpg,057124.jpg,True,OpenFace,retinaface,cosine,0.4234738132604696,0.1,57.65,False,FN
028776.jpg,057124.jpg,True,OpenFace,retinaface,euclidean,0.9202976042297832,0.55,N/A,False,FN
028776.jpg,057124.jpg,True,ArcFace,ssd,cosine,0.8054285943142215,0.68,19.46,False,FN
028776.jpg,057124.jpg,True,ArcFace,ssd,euclidean,3.326903780937822,4.15,N/A,True,TP
028776.jpg,057124.jpg,True,ArcFace,mtcnn,cosine,0.6973034724067357,0.68,30.27,False,FN
028776.jpg,057124.jpg,True,ArcFace,mtcnn,euclidean,3.521144522775914,4.15,N/A,True,TP
028776.jpg,057124.jpg,True,ArcFace,retinaface,cosine,0.8129536735922599,0.68,18.7,False,FN
028776.jpg,057124.jpg,True,ArcFace,retinaface,euclidean,3.4132064659341497,4.15,N/A,True,TP
019010.jpg,047098.jpg,True,Facenet,opencv,cosine,0.2505725707604394,0.4,74.94,True,TP
019010.jpg,047098.jpg,True,Facenet,opencv,euclidean,8.795138980498466,10.0,N/A,True,TP
019010.jpg,047098.jpg,True,Facenet,ssd,cosine,0.4356435614765102,0.4,56.44,False,FN
019010.jpg,047098.jpg,True,Facenet,ssd,euclidean,11.610199188421971,10.0,N/A,False,FN
019010.jpg,047098.jpg,True,Facenet,mtcnn,cosine,0.3410576330166468,0.4,65.89,True,TP
019010.jpg,047098.jpg,True,Facenet,mtcnn,euclidean,10.298793919122042,10.0,N/A,False,FN
019010.jpg,047098.jpg,True,Facenet,retinaface,cosine,0.3174759261540191,0.4,68.25,True,TP
019010.jpg,047098.jpg,True,Facenet,retinaface,euclidean,9.865960480587546,10.0,N/A,True,TP
019010.jpg,047098.jpg,True,OpenFace,opencv,cosine,0.41199521302787034,0.1,58.8,False,FN
019010.jpg,047098.jpg,True,OpenFace,opencv,euclidean,0.9077391826198227,0.55,N/A,False,FN
019010.jpg,047098.jpg,True,OpenFace,ssd,cosine,0.32102769133249487,0.1,67.9,False,FN
019010.jpg,047098.jpg,True,OpenFace,ssd,euclidean,0.8012835752235514,0.55,N/A,False,FN
019010.jpg,047098.jpg,True,OpenFace,mtcnn,cosine,0.33340009143971505,0.1,66.66,False,FN
019010.jpg,047098.jpg,True,OpenFace,mtcnn,euclidean,0.8165783554281587,0.55,N/A,False,FN
019010.jpg,047098.jpg,True,OpenFace,retinaface,cosine,0.2574833639589441,0.1,74.25,False,FN
019010.jpg,047098.jpg,True,OpenFace,retinaface,euclidean,0.7176118285775198,0.55,N/A,False,FN
019010.jpg,047098.jpg,True,ArcFace,opencv,cosine,0.4564607141360524,0.68,54.35,True,TP
019010.jpg,047098.jpg,True,ArcFace,opencv,euclidean,3.5172059168150605,4.15,N/A,True,TP
019010.jpg,047098.jpg,True,ArcFace,ssd,cosine,0.48277435914823474,0.68,51.72,True,TP
019010.jpg,047098.jpg,True,ArcFace,ssd,euclidean,3.824448054433271,4.15,N/A,True,TP
019010.jpg,047098.jpg,True,ArcFace,mtcnn,cosine,0.4942930393893057,0.68,50.57,True,TP
019010.jpg,047098.jpg,True,ArcFace,mtcnn,euclidean,4.234426886184162,4.15,N/A,False,FN
019010.jpg,047098.jpg,True,ArcFace,retinaface,cosine,0.4118693403485564,0.68,58.81,True,TP
019010.jpg,047098.jpg,True,ArcFace,retinaface,euclidean,3.783948119617937,4.15,N/A,True,TP
018062.jpg,049142.jpg,True,Facenet,opencv,cosine,0.31511030811994256,0.4,68.49,True,TP
018062.jpg,049142.jpg,True,Facenet,opencv,euclidean,9.635745957426334,10.0,N/A,True,TP
018062.jpg,049142.jpg,True,Facenet,ssd,cosine,0.332417116339916,0.4,66.76,True,TP
018062.jpg,049142.jpg,True,Facenet,ssd,euclidean,9.82668063682956,10.0,N/A,True,TP
018062.jpg,049142.jpg,True,Facenet,mtcnn,cosine,0.3119470315354671,0.4,68.81,True,TP
018062.jpg,049142.jpg,True,Facenet,mtcnn,euclidean,9.512740588116934,10.0,N/A,True,TP
018062.jpg,049142.jpg,True,Facenet,retinaface,cosine,0.30957959697851334,0.4,69.04,True,TP
018062.jpg,049142.jpg,True,Facenet,retinaface,euclidean,9.461099847039405,10.0,N/A,True,TP
018062.jpg,049142.jpg,True,OpenFace,opencv,cosine,0.2920658026344619,0.1,70.79,False,FN
018062.jpg,049142.jpg,True,OpenFace,opencv,euclidean,0.7642850323261499,0.55,N/A,False,FN
018062.jpg,049142.jpg,True,OpenFace,ssd,cosine,0.24382769914984548,0.1,75.62,False,FN
018062.jpg,049142.jpg,True,OpenFace,ssd,euclidean,0.6983232779627299,0.55,N/A,False,FN
018062.jpg,049142.jpg,True,OpenFace,mtcnn,cosine,0.16805446934935242,0.1,83.19,False,FN
018062.jpg,049142.jpg,True,OpenFace,mtcnn,euclidean,0.5797490068667099,0.55,N/A,False,FN
018062.jpg,049142.jpg,True,OpenFace,retinaface,cosine,0.20833730091963787,0.1,79.17,False,FN
018062.jpg,049142.jpg,True,OpenFace,retinaface,euclidean,0.6455033879188826,0.55,N/A,False,FN
018062.jpg,049142.jpg,True,ArcFace,opencv,cosine,0.3409241013481752,0.68,65.91,True,TP
018062.jpg,049142.jpg,True,ArcFace,opencv,euclidean,2.6562874797119163,4.15,N/A,True,TP
018062.jpg,049142.jpg,True,ArcFace,ssd,cosine,0.3903729687456373,0.68,60.96,True,TP
018062.jpg,049142.jpg,True,ArcFace,ssd,euclidean,2.8941319681452518,4.15,N/A,True,TP
018062.jpg,049142.jpg,True,ArcFace,mtcnn,cosine,0.3728255659808223,0.68,62.72,True,TP
018062.jpg,049142.jpg,True,ArcFace,mtcnn,euclidean,2.9229697846155775,4.15,N/A,True,TP
018062.jpg,049142.jpg,True,ArcFace,retinaface,cosine,0.4981193131935727,0.68,50.19,True,TP
018062.jpg,049142.jpg,True,ArcFace,retinaface,euclidean,3.2521889545547413,4.15,N/A,True,TP
000003.jpg,061069.jpg,True,Facenet,ssd,cosine,0.604674793550781,0.4,39.53,False,FN
000003.jpg,061069.jpg,True,Facenet,ssd,euclidean,10.592515662234232,10.0,N/A,False,FN
000003.jpg,061069.jpg,True,Facenet,mtcnn,cosine,0.7013732380639335,0.4,29.86,False,FN
000003.jpg,061069.jpg,True,Facenet,mtcnn,euclidean,10.481562789313061,10.0,N/A,False,FN
000003.jpg,061069.jpg,True,Facenet,retinaface,cosine,0.6214725565695445,0.4,37.85,False,FN
000003.jpg,061069.jpg,True,Facenet,retinaface,euclidean,10.805682781825368,10.0,N/A,False,FN
000003.jpg,061069.jpg,True,OpenFace,ssd,cosine,0.2690476189404488,0.1,73.1,False,FN
000003.jpg,061069.jpg,True,OpenFace,ssd,euclidean,0.7335497801267287,0.55,N/A,False,FN
000003.jpg,061069.jpg,True,OpenFace,mtcnn,cosine,0.3362100929633004,0.1,66.38,False,FN
000003.jpg,061069.jpg,True,OpenFace,mtcnn,euclidean,0.8200123202825069,0.55,N/A,False,FN
000003.jpg,061069.jpg,True,OpenFace,retinaface,cosine,0.3424630745290782,0.1,65.75,False,FN
000003.jpg,061069.jpg,True,OpenFace,retinaface,euclidean,0.827602613584143,0.55,N/A,False,FN
000003.jpg,061069.jpg,True,ArcFace,ssd,cosine,0.7319770260297501,0.68,26.8,False,FN
000003.jpg,061069.jpg,True,ArcFace,ssd,euclidean,4.860071169102346,4.15,N/A,False,FN
000003.jpg,061069.jpg,True,ArcFace,mtcnn,cosine,0.8346765274832584,0.68,16.53,False,FN
000003.jpg,061069.jpg,True,ArcFace,mtcnn,euclidean,7.111286922680792,4.15,N/A,False,FN
000003.jpg,061069.jpg,True,ArcFace,retinaface,cosine,0.7895914803558362,0.68,21.04,False,FN
000003.jpg,061069.jpg,True,ArcFace,retinaface,euclidean,6.125251279563236,4.15,N/A,False,FN
055280.jpg,057503.jpg,True,Facenet,opencv,cosine,0.33904144340096976,0.4,66.1,True,TP
